corpid,score
1238560,0.45443967926799356
1121676,0.45416897334002854
1271336,0.4541030715910737
1048074,0.4540892864318797
2437460,0.45347279069415086
768661,0.4532611284911217
1250497,0.4528763690157057
1227928,0.4528347966737614
2262382,0.4527263718334031
1257386,0.4526015506988808
773720,0.4523883807637343
1024886,0.4519501772176826
1898969,0.4514972143340114
1018296,0.45136060384103677
1863034,0.4513156448366028
1228385,0.45130424838908206
1278969,0.45124840710983816
2449990,0.4510789676218957
1242611,0.4509886685244866
1333686,0.45016954034706536
126609,0.4494539533388164
1228566,0.4493983264110905
1003010,0.4493009246345145
1632272,0.44896762663524564
1017608,0.44876665475810684
1302369,0.44788160697193957
1284553,0.44780368959091676
738722,0.44769203284153386
1332488,0.4472568919920303
1284723,0.44629571741073054
1264056,0.4462532491561954
1336108,0.44610505928398314
1294221,0.4460535773984066
774391,0.44584056809640205
1278919,0.44582899643269214
1243667,0.4456443856930302
1269988,0.4456005471894193
1262339,0.4454370954555117
1138936,0.4454190123465433
1507078,0.44526756748417573
1022436,0.4451945868378946
1013396,0.44478273715397304
2437353,0.4447324966532709
1228552,0.44446498074039675
2439297,0.4441747615006556
1011918,0.44404993491131795
1333735,0.4439305460352273
1265915,0.4435705385472776
1297223,0.4432485931520834
721532,0.44259169277976246
758300,0.44235151908354237
739489,0.4418757728670624
1476455,0.44178175455682933
1280987,0.44153950262023756
792487,0.44141641925307945
1266216,0.4410474398341505
1333627,0.441044260711112
1284613,0.44021552433706995
1250380,0.44008400275116205
1250507,0.440022696523901
1727535,0.4398760493069587
1111168,0.43982594080433285
1253014,0.4396902182469742
1278901,0.4396320345432897
1336433,0.4393757612806403
1307746,0.43935742529439675
1086400,0.43932041668506555
28320,0.43915568712055814
1267949,0.4386845102566479
720939,0.43863399563980193
760842,0.4384058551279522
1228023,0.4379221680039546
1266795,0.4377624714993567
725279,0.43758665181135786
1021406,0.4375831636081159
1262184,0.43720578046909114
1424150,0.437137741570813
1035488,0.43681362780277244
2489481,0.43675321932911
730063,0.43672680036046396
2438797,0.43641634393740797
1025563,0.43637635590240176
517665,0.4363470693707839
1278879,0.4361156150595538
1271362,0.4360909118230254
1031603,0.4360459491762172
754085,0.4357494683588694
1333714,0.4357425296741485
728357,0.43531462772566937
1179314,0.43463859754082546
787235,0.43460351853256823
1299433,0.43451344456021995
1040740,0.4345034928189238
769635,0.43433355618137187
1075320,0.43428536496833725
1333602,0.4342853155858849
2471079,0.43408749146231046
1251305,0.4340482860855596
2463684,0.4338151449215011
790550,0.4337737649938831
1012393,0.43244041382220894
1007745,0.43230010869529517
1564478,0.43223887022444374
1259669,0.43210175717562344
1333583,0.43209845828182447
1278936,0.4317970581791656
1014242,0.4315432308211511
2437574,0.43137765164384145
790060,0.43129958531387746
733851,0.4312400947577686
2435496,0.4311853925151595
1253207,0.43094530392182606
732377,0.4304361005785112
792800,0.43023628950093035
741323,0.42988485723225334
1228079,0.4296714590100555
1279212,0.429498969629767
1294049,0.42943352686483105
1250322,0.42930202851389
1049464,0.4292665305769014
1272976,0.4290827444784641
2489256,0.4289916080883963
1039151,0.4289678505491677
1336848,0.42891150976950965
1280878,0.42888473517910647
1320447,0.428809364867662
727272,0.428741146143419
1250213,0.4287015629573157
1269983,0.4286418328418068
790478,0.428526953628125
1023264,0.4285263316041885
2435248,0.4285063071563097
1252283,0.42805382805544856
1290406,0.4279878713422216
1279037,0.4278665419937582
725678,0.42784196274380343
2062426,0.4277015047115417
755615,0.42753727479387144
1108989,0.42719031420146253
2437559,0.42708014261409194
737226,0.42691509775489705
1333766,0.42682902543042855
1011982,0.42680411604184204
1088538,0.4267446603073234
1262427,0.42655755073797036
1269902,0.42653937629506167
749451,0.4264782931758854
770845,0.42646898608208644
1302159,0.4264602393982266
1282681,0.42632308537436586
1262365,0.42620924841630486
2086430,0.42596594524598014
1266677,0.42596443694543645
1156369,0.42595910181265995
754759,0.42581988437538626
797773,0.42564837916805576
792097,0.42562066314018815
729460,0.42559491812377226
1280842,0.4255924184804503
1304403,0.4255771104442496
1213823,0.42551756631055404
2437256,0.425364320087752
31247,0.4253371288218325
50480,0.4252403723682003
1228367,0.4251956109992412
1333581,0.4250644962942248
1322595,0.42505661645899717
1152754,0.4250534048625027
2236593,0.42499226529875506
1047663,0.4248249846091971
1036500,0.4247700679899722
1280896,0.42467575737251156
2446514,0.424460684160182
1821515,0.4243978943409887
1034391,0.4242429178132265
1121679,0.4236744743026521
522265,0.42345117049847636
722956,0.42337966398076754
2081260,0.4232920588553751
1333636,0.4231574300975888
1337734,0.42314758063046837
1322571,0.4230447496381338
1036246,0.42295161956468424
1333665,0.4229108821976966
1279095,0.4227508098950177
1152669,0.42262368127877353
1250908,0.4226159229225904
1336764,0.42256405283032955
1333589,0.42249687041078726
2437266,0.42236496551728037
1262190,0.4223170561085692
1293880,0.422211098170645
2456920,0.4219693691634138
1164552,0.4218973224398977
1264114,0.42165889601841083
1010812,0.42123581876821664
1176790,0.4208974592975179
1265175,0.42078788057905114
1210267,0.42077609619332607
1163160,0.42067795065609387
1103456,0.42066891399568823
2351190,0.420549473621461
739122,0.420451563140059
1247284,0.4203354048094266
2496119,0.42026348800530566
1272507,0.42006392962523054
1152753,0.41900724988911353
1279832,0.41898382786975175
1302364,0.41878961825967936
1336758,0.41868967455817935
28435,0.41865990217365506
1765473,0.41862174503356264
1243112,0.4186120844104547
1265192,0.41840409676095686
1352629,0.4180306481982774
1058700,0.41796971342910466
1259501,0.41759751647185184
793492,0.4174677115583865
731813,0.41746571111482106
13831,0.41744767490950835
1337953,0.41740063943027655
1228127,0.4172700907838817
1280967,0.41723458507838984
736548,0.41713499941297105
1835028,0.4170173877475767
92945,0.4169366957250203
726410,0.4168707099052931
1336838,0.416838777975694
1294556,0.4167940221949202
1034826,0.4167382421263567
2439249,0.4167323504839595
2238819,0.41664312357687183
1858264,0.41661690718333827
790074,0.4166022105364244
2437495,0.4163377819290125
1270424,0.4161512733114613
1202213,0.416078640658272
1312114,0.4160731876862092
1129239,0.41590958355761426
1026531,0.4156175930626109
2495989,0.41546322154460547
1307481,0.4153610329172363
1364338,0.415235828266678
1268837,0.4151487010204261
1337766,0.4149226576948066
493724,0.4148429833595044
1057335,0.41481097616964474
1011722,0.41472021575762197
1295568,0.41454373103220765
1281024,0.4144988484413839
1027080,0.4144883922673827
1311855,0.41424826161755784
1128478,0.41421092555586747
792265,0.4141111976719312
1041149,0.4140408803940601
1269537,0.41403577457463553
2416146,0.41360590141206743
1262267,0.41345497747996685
1262407,0.4134352016194455
787651,0.41335688033155654
1292204,0.4132450502229681
1242613,0.41310155634411877
1265453,0.41309498570731107
720990,0.41301013050881685
1708543,0.41300723601653555
489871,0.4129239397198726
732269,0.41282831721043667
1337966,0.41281053220944686
1258267,0.4128029241578719
776481,0.41271827906225617
1254085,0.412581216276256
1333579,0.4125715005034675
1301746,0.4125437707371529
1271700,0.41245032086327416
1339052,0.41240927021051166
750500,0.4123629840883371
723907,0.4122066757716836
1299134,0.41188550362418874
1014501,0.41167859344767455
1330228,0.41166759812092
1292937,0.4116575579064107
1218061,0.41158443482585094
1279078,0.41156559336583426
1333427,0.4115214654207449
1853699,0.4114670359219665
1280885,0.4114321350181774
1066649,0.41134444163449035
1055736,0.41130866869461224
1580796,0.41130866869461224
2210911,0.41130866869461224
2030805,0.41130866869461224
1006980,0.41130866869461224
1279106,0.4112647436644704
1279031,0.41123205712482186
547689,0.41115783255745075
1322455,0.4110242125633964
1333749,0.41100987373508435
1282242,0.410989086507017
1266117,0.41075167373510874
1265756,0.41053527527720285
1280994,0.41047654277023005
2114956,0.41024633451893233
2165633,0.41024633451893233
1713554,0.41024633451893233
1751526,0.41024633451893233
1757407,0.41024633451893233
1295728,0.41024633451893233
1308234,0.41024633451893233
1364373,0.41024633451893233
1940376,0.41024633451893233
1980438,0.41024633451893233
1515651,0.41024633451893233
1337763,0.40995755467764844
1336806,0.40985275941548793
779929,0.4098307989390722
1199614,0.4097425786779352
1324680,0.4097271156544937
1122075,0.40969334781610345
1580404,0.40968133282485547
2465282,0.4096553120382296
798865,0.40956381255402785
2437513,0.40953000762066744
1513597,0.4093638867528572
2422124,0.4090621722627638
1021446,0.4090621722627638
1029701,0.4089211824976743
1086700,0.40890778459124233
1262395,0.40890528177322527
1266116,0.40876049834591016
1478203,0.4086062730531097
733851,0.40851042047259867
1333722,0.4084651327946537
2451969,0.4083227834004158
1078266,0.40830049968200394
1333570,0.40828198479701155
1132564,0.4082468662669026
1293206,0.40817021849748214
1648888,0.40810446002596107
1006393,0.4080386330466243
1280844,0.408026904424321
1249103,0.40790808763828124
1256884,0.40790808763828124
2320511,0.40790808763828124
1001359,0.40790808763828124
1567813,0.40790808763828124
1265211,0.4078802517928475
1013335,0.40786329138311844
1338684,0.40786229322672707
797205,0.4077639860771989
791064,0.4076197146603251
1803936,0.4075974404269736
1272980,0.4075858023438667
1280925,0.407582489410634
1001097,0.40744226768039427
1337782,0.4074287593015745
1228981,0.407370866222359
1656525,0.4073606393456075
1071189,0.4073103462314086
1408353,0.40724552061872926
1228353,0.40707082733837496
1337798,0.407013203767709
1013067,0.4068347856603867
722769,0.4068238699355811
1279023,0.40675961048039894
1276386,0.40674482071855467
1965309,0.40672581115389383
1648976,0.40670702110124796
2180455,0.40670702110124796
1156982,0.40670702110124796
1306247,0.40670702110124796
1308009,0.40670702110124796
1366404,0.40670702110124796
1919620,0.40670702110124796
2488446,0.40670702110124796
2347988,0.40670702110124796
1610506,0.4064263021228412
1071151,0.4064164765387231
453154,0.4063801447222733
1265188,0.40626820663105806
1179017,0.4062338486435299
736009,0.4059727335361356
786851,0.4059303357456659
1260411,0.4058512054575157
2419140,0.4057489460839708
1085439,0.4056820074230002
1266240,0.40567155942903427
1071245,0.40566621042704354
1619970,0.4055363431340241
2107084,0.4055363431340241
2201090,0.4055363431340241
1687733,0.4055363431340241
1555575,0.4055363431340241
1121643,0.40551445570695827
1460438,0.4053550640957556
143365,0.40531692619459764
1271649,0.40530156382399063
1050975,0.40526050701285526
1008365,0.4052501333294511
1280857,0.4050670863967373
1254001,0.4050587741594842
463967,0.4050368451495068
1837203,0.404869265913086
1845571,0.40479840374578774
2437408,0.40479751285564786
1033460,0.40478634394569296
1336827,0.40455934481834877
742610,0.40452261879039814
2437352,0.4045090277008543
1227881,0.4045079223870013
1266621,0.4044491996922424
1009021,0.4043354844865555
2154606,0.4043178826968517
2122868,0.4043178826968517
1875640,0.4043178826968517
2149616,0.4043178826968517
1564061,0.4043178826968517
1267264,0.4042047030191454
1336791,0.4041189630468594
2047672,0.4040166760853901
1278940,0.40392400967996034
792494,0.4038082977384395
1011289,0.4037521289401762
1279098,0.4037368888659533
1333650,0.4036475829950616
1157865,0.403574522677597
766012,0.40355551719365634
733490,0.40353461182395545
1266231,0.4035158821715654
1011079,0.4035106463967112
1088616,0.40332203162586994
1294805,0.4032345764368688
1220359,0.40318842698372664
1304859,0.4031499932823072
2127849,0.4030903883782775
1604447,0.4030903883782775
1771838,0.4030903883782775
1250585,0.4030903883782775
2326799,0.4030903883782775
1301012,0.4030903883782775
1871774,0.4030903883782775
2198676,0.4030903883782775
2012236,0.4030903883782775
740898,0.40306780041219814
1034664,0.4029838288931352
1549723,0.40298242898272535
1280892,0.4029349659744441
790131,0.4028345212301501
1458114,0.4027483264105173
1337808,0.4027369467248078
1285643,0.40270295841135584
1006708,0.4026971072290008
1337780,0.4026614919848013
1262436,0.4026558465973064
1264736,0.40265080580099505
1032025,0.40264454724470483
2121338,0.40255606855455855
1250357,0.40251647271050417
1022214,0.40249315624776466
1013974,0.40243781709351273
761444,0.4023063100515624
1257597,0.40196895091260454
1306498,0.401933788994478
1432647,0.4018937618732105
2179433,0.4018937618732105
1290462,0.4018937618732105
1298625,0.4018937618732105
1305758,0.4018937618732105
2161890,0.4018937618732105
1121450,0.4015044681234681
569418,0.40132235217304874
1256402,0.4012837991066262
1259921,0.4010648804765817
1626536,0.40103120206177206
1303134,0.400960370517193
2314632,0.40070858437561085
1262390,0.4006654971803027
1661301,0.40064809383333
1775482,0.40064809383333
1788787,0.40064809383333
1304825,0.40064809383333
1400114,0.40064809383333
1337728,0.40062789114929415
1809799,0.40061251505722034
1856152,0.4004842320102441
1262214,0.4004662219851232
2446271,0.40046562538038527
1337732,0.4004648178677319
1337724,0.4004587365622411
2434138,0.4001919495707336
1012514,0.40008460641382115
1020752,0.39998855187869226
1337769,0.39993391148535257
1019131,0.39983305651969464
2005483,0.3997966767795613
1227888,0.39966492669468484
1328194,0.3996282045427092
1261700,0.3996010670820035
1396680,0.3995414800218647
1093257,0.3994742449231834
2423207,0.3994742449231834
1245172,0.39943907942088774
1008366,0.39935447827727305
1767110,0.39924311866894596
1216333,0.3991885561852531
1296365,0.3991855978553535
1279124,0.3990900493027959
750529,0.399074112369396
2463121,0.39898435816514866
1128785,0.39880022739937965
1986853,0.3987384294433034
753969,0.39873286493481674
1267623,0.398728974299533
1130838,0.39866620482227316
1045504,0.3984986442469734
1333531,0.39846029345326656
1217346,0.3983706719097836
1163937,0.39835208385823
1048857,0.3983100613907008
1194382,0.3982577992515941
2451646,0.3982504487120212
2227198,0.39822040148920307
1700889,0.398169230802989
1303107,0.398169230802989
1305996,0.398169230802989
2386616,0.398169230802989
2462409,0.398169230802989
1216839,0.39804821273261337
1289855,0.39797892756464365
2079465,0.3979536020864005
2240412,0.39787630310557415
1279018,0.39786652985745685
1337956,0.39785543830874487
1261721,0.3977597025832621
1029314,0.3977564221281772
2491292,0.39768307784069873
1019149,0.39760531248058356
1266616,0.3976019734818005
1154031,0.3975744925250817
1018890,0.3975576283054228
756461,0.3974495538189956
1257046,0.3974357674063272
1015197,0.3974156686387917
1250285,0.39736433087528533
1013380,0.3972845664463333
1304954,0.3971367465649347
1279026,0.3969709334165135
1357711,0.39695698951735814
1380184,0.39695698951735814
1322726,0.39695624509719035
1486341,0.3968951123377771
1697244,0.3968951123377771
1102932,0.3968951123377771
2458366,0.3968951123377771
1670313,0.3968951123377771
2278664,0.3968951123377771
2134971,0.3968951123377771
1290885,0.3968951123377771
1817121,0.3968951123377771
1871739,0.3968951123377771
2409406,0.3968951123377771
1385083,0.3968951123377771
2455732,0.3968951123377771
2336930,0.3968951123377771
1909222,0.3968951123377771
2040937,0.3968951123377771
1009087,0.3968951123377771
1954608,0.3968951123377771
1550132,0.3968951123377771
1310338,0.39685818134908146
723381,0.3967803112330247
1542586,0.3967636311771098
1122044,0.3967390771896179
1279029,0.39673019276033733
1249192,0.3967239015580443
1697183,0.3966284017447808
2449695,0.3966025266604757
1278253,0.39655576934424996
1333565,0.3965297082805119
1015445,0.39648125203484647
1256508,0.39641885437614505
2469485,0.39631647424658084
1287644,0.3963065412269557
1740555,0.39628319902063386
744255,0.3962063247349392
1338030,0.39605955193811393
2106603,0.3960263950376865
1281009,0.39598801989086274
1206816,0.395775829134464
1010559,0.3957756567452942
1061822,0.39573580668162595
1064296,0.39573580668162595
2119556,0.39573580668162595
1606999,0.39573580668162595
1109143,0.39573580668162595
2166750,0.39573580668162595
1121905,0.39573580668162595
1646605,0.39573580668162595
1652945,0.39573580668162595
1178910,0.39573580668162595
2295880,0.39573580668162595
2289056,0.39573580668162595
1782988,0.39573580668162595
1798294,0.39573580668162595
1798970,0.39573580668162595
1305483,0.39573580668162595
2357262,0.39573580668162595
1867381,0.39573580668162595
2384988,0.39573580668162595
1391880,0.39573580668162595
2385843,0.39573580668162595
2002009,0.39573580668162595
1433793,0.39573580668162595
1982801,0.39573580668162595
1996757,0.39573580668162595
2009760,0.39573580668162595
1650055,0.39573580668162595
2452858,0.395681856789068
1022638,0.3956734713136708
1333736,0.3956580708433169
1280893,0.39565711679147053
1280000,0.3955750322746665
1303444,0.3955189029664761
1656919,0.395513494483156
1284620,0.39550771345494284
1177056,0.3954710853094348
1290289,0.39519478559195875
1336832,0.39502864348775485
1002094,0.3949168620479637
2419286,0.39486606444385103
1016057,0.39476365529525403
1269064,0.39470996886967125
758018,0.3946739708947213
1669707,0.394651990726503
2434329,0.3946159456351316
1337954,0.3945810600565777
1061313,0.394510355503844
1094349,0.3944427487090935
2161464,0.3944427487090935
1127752,0.3944427487090935
2264243,0.3944427487090935
2287416,0.3944427487090935
1244870,0.3944427487090935
1772219,0.3944427487090935
1456061,0.3944427487090935
2325116,0.3944427487090935
1292059,0.3944427487090935
1294852,0.3944427487090935
1305151,0.3944427487090935
1384900,0.3944427487090935
2451135,0.3944427487090935
1406545,0.3944427487090935
2475817,0.3944427487090935
1433465,0.3944427487090935
2022389,0.3944427487090935
2028574,0.3944427487090935
2457580,0.39441180545488347
1327611,0.3943942588160563
738584,0.39431295900377467
1036665,0.394119883503464
1195496,0.3941190412225273
1264065,0.39405533230367196
1230314,0.39405387152263716
1065634,0.3940100897557814
1123127,0.393851162219465
1612562,0.39381343125256535
2357446,0.393771391517658
2412264,0.39368728016279175
725580,0.39365986107577156
1337753,0.393639216602664
1283415,0.39361143394087644
256657,0.393590089932449
1005488,0.3935843642595645
1504648,0.39352683490134677
1336428,0.39348926268039475
1294035,0.3934826017510148
1280949,0.3934519030388601
479102,0.39341339825892907
126659,0.39341198363273455
1023888,0.3932483577497682
1309650,0.3932263530000832
1063979,0.3931817125178834
1616469,0.3931817125178834
1138118,0.3931817125178834
1701096,0.3931817125178834
1725854,0.3931817125178834
1780461,0.3931817125178834
1271115,0.3931817125178834
1807295,0.3931817125178834
1307588,0.3931817125178834
1308078,0.3931817125178834
1308579,0.3931817125178834
1858640,0.3931817125178834
1385841,0.3931817125178834
2452667,0.3931817125178834
2454392,0.3931817125178834
1436729,0.3931817125178834
2146535,0.3931817125178834
2073514,0.3931817125178834
1555212,0.3931817125178834
1123255,0.3931048258026717
1281028,0.39305964361444495
1297534,0.3930324329931653
1267226,0.39289473804378555
1284546,0.39285400552111627
1418120,0.39278743705934416
728327,0.39272900800637084
1338047,0.3926643522671262
1279063,0.3925611214087379
1144961,0.3925263941658619
1371048,0.3925263941658619
774223,0.3925001042108119
1308922,0.39238415225600554
773325,0.3923135082799163
1134691,0.39230251124295357
1888705,0.3922995619781141
1007520,0.39226966039037386
2231572,0.39219775985882127
1293994,0.39217278668015615
1322278,0.39216592179693477
2086922,0.39216592179693477
1881359,0.3921234617280086
1292287,0.39203850859738776
1008550,0.39203850859738776
1073275,0.39197930683188853
1656702,0.39196766699240015
1293959,0.39188999540251057
1077893,0.3918684717585571
1605695,0.3918684717585571
2160633,0.3918684717585571
1230463,0.3918684717585571
1773009,0.3918684717585571
1811905,0.3918684717585571
1294839,0.3918684717585571
1295912,0.3918684717585571
1296331,0.3918684717585571
1297492,0.3918684717585571
1301726,0.3918684717585571
1304136,0.3918684717585571
1834416,0.3918684717585571
2148445,0.3918684717585571
1378880,0.3918684717585571
2469810,0.3918684717585571
1550595,0.3918684717585571
1991286,0.3918684717585571
1403672,0.3918684717585571
2043220,0.3918684717585571
2049025,0.3918684717585571
1031885,0.3918684717585571
2312115,0.3918684717585571
1145067,0.39162019768838374
1113210,0.39157656419033227
1038397,0.3915595208722025
1279131,0.39153362120020324
1169214,0.39143408563971427
1035440,0.3914045592533199
1058408,0.3913472580433231
1287580,0.3913359781335364
1398514,0.3912292734840378
1759139,0.3912292734840378
1284610,0.3912292734840378
1311751,0.39122624628590824
1230158,0.39117747450798845
1228122,0.3911694909968435
1072406,0.391066829951362
756388,0.39104241323900263
1013158,0.3910407633734246
1337764,0.39103704561605535
1001364,0.3910029636091964
1133854,0.3909850433373662
2412060,0.39069471651670906
1369802,0.3906607996146942
1790126,0.3905875977866846
1294262,0.3905875977866846
1300277,0.3905875977866846
1301026,0.3905875977866846
1305675,0.3905875977866846
1371459,0.3905875977866846
2438732,0.3905875977866846
2452347,0.3905875977866846
2452395,0.3905875977866846
2453983,0.3905875977866846
1449393,0.3905875977866846
1292309,0.3905875977866846
1906589,0.3905875977866846
2353828,0.3905875977866846
2008194,0.3905875977866846
1463695,0.3905875977866846
2045901,0.3905875977866846
1537552,0.3905875977866846
2084921,0.3905875977866846
2270387,0.3905875977866846
1572194,0.3905875977866846
1476768,0.39056616575257974
1067306,0.39055289360402834
1271425,0.39050107553654306
1063963,0.39048695645962106
1027570,0.3904857449983469
1007185,0.39030215855543443
2033783,0.3900509615826468
1846961,0.39003712348975955
1243782,0.3899219097956555
1333786,0.38990683845187124
1543225,0.38990039125011783
1091373,0.38987800702833697
1336542,0.3897664848099719
721060,0.3897141400373222
1059769,0.3896620274344461
1304013,0.3896470101367569
1006711,0.38964629457380207
